Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34.0,1,988.0,0,23.0,3.0,0,1.0,590.0,2.0,0,43.0,3.0,3.0,1,1.0,0,9950.0,11533.0,9.0,0,1,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,1
42.0,1,1474.0,1,5.0,2.0,4,1.0,591.0,2.0,1,97.0,3.0,1.0,2,3.0,1,2093.0,9260.0,4.0,0,0,17.0,3.0,4.0,80.0,1.0,8.0,4.0,3.0,2.0,2.0,2.0,0.0,0
36.0,0,635.0,2,10.0,4.0,3,1.0,592.0,2.0,1,32.0,3.0,3.0,7,4.0,2,9980.0,15318.0,1.0,0,0,14.0,3.0,4.0,80.0,0.0,10.0,3.0,2.0,10.0,3.0,9.0,7.0,0
22.0,1,1368.0,1,4.0,1.0,5,1.0,593.0,3.0,1,99.0,2.0,1.0,2,3.0,2,3894.0,9129.0,5.0,0,0,16.0,3.0,3.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1
48.0,2,163.0,2,2.0,5.0,2,1.0,595.0,2.0,0,37.0,3.0,2.0,7,4.0,1,4051.0,19658.0,2.0,0,0,14.0,3.0,1.0,80.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0,0
55.0,2,1117.0,2,18.0,5.0,1,1.0,597.0,1.0,0,83.0,3.0,4.0,3,2.0,2,16835.0,9873.0,3.0,0,0,23.0,4.0,4.0,80.0,0.0,37.0,2.0,3.0,10.0,9.0,7.0,7.0,0
41.0,0,267.0,2,10.0,2.0,1,1.0,599.0,4.0,1,56.0,3.0,2.0,7,4.0,2,6230.0,13430.0,7.0,0,0,14.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,14.0,3.0,1.0,10.0,0
35.0,2,619.0,2,1.0,3.0,2,1.0,600.0,2.0,1,85.0,3.0,2.0,7,3.0,1,4717.0,18659.0,9.0,0,0,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,0
40.0,2,302.0,1,6.0,3.0,1,1.0,601.0,2.0,0,75.0,3.0,4.0,4,3.0,2,13237.0,20364.0,7.0,0,0,15.0,3.0,3.0,80.0,0.0,22.0,3.0,3.0,20.0,6.0,5.0,13.0,0
39.0,1,443.0,1,8.0,1.0,1,1.0,602.0,3.0,0,48.0,3.0,1.0,2,3.0,1,3755.0,17872.0,1.0,0,0,11.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,0
31.0,2,828.0,2,2.0,1.0,1,1.0,604.0,2.0,1,77.0,3.0,2.0,7,4.0,2,6582.0,8346.0,4.0,0,1,13.0,3.0,3.0,80.0,0.0,10.0,2.0,4.0,6.0,5.0,0.0,5.0,0
42.0,2,319.0,1,24.0,3.0,3,1.0,605.0,4.0,1,56.0,3.0,3.0,4,1.0,1,7406.0,6950.0,1.0,0,1,21.0,4.0,4.0,80.0,1.0,10.0,5.0,2.0,10.0,9.0,5.0,8.0,0
45.0,2,561.0,2,2.0,3.0,4,1.0,606.0,4.0,1,61.0,3.0,2.0,7,2.0,1,4805.0,16177.0,0.0,0,0,19.0,3.0,2.0,80.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0,0
26.0,1,426.0,0,17.0,4.0,1,1.0,608.0,2.0,0,58.0,3.0,1.0,1,3.0,0,2741.0,22808.0,0.0,0,1,11.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,7.0,7.0,1.0,0.0,1
29.0,2,232.0,1,19.0,3.0,5,1.0,611.0,4.0,1,34.0,3.0,2.0,4,4.0,0,4262.0,22645.0,4.0,0,0,12.0,3.0,2.0,80.0,2.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,0
33.0,2,922.0,1,1.0,5.0,3,1.0,612.0,1.0,0,95.0,4.0,4.0,5,3.0,0,16184.0,22578.0,4.0,0,0,19.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0,0
31.0,2,688.0,2,7.0,3.0,1,1.0,613.0,3.0,1,44.0,2.0,3.0,3,4.0,0,11557.0,25291.0,9.0,0,0,21.0,4.0,3.0,80.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,1.0,0
18.0,1,1306.0,2,5.0,3.0,2,1.0,614.0,2.0,1,69.0,3.0,1.0,8,2.0,2,1878.0,8059.0,1.0,0,1,14.0,3.0,4.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1
40.0,0,1094.0,2,28.0,3.0,4,1.0,615.0,3.0,1,58.0,1.0,3.0,7,1.0,0,10932.0,11373.0,3.0,0,0,15.0,3.0,3.0,80.0,1.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,0
41.0,0,509.0,1,2.0,4.0,4,1.0,616.0,1.0,0,62.0,2.0,2.0,0,3.0,2,6811.0,2112.0,2.0,0,1,17.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,8.0,7.0,0.0,7.0,0
26.0,2,775.0,2,29.0,2.0,3,1.0,618.0,1.0,1,45.0,3.0,2.0,7,3.0,0,4306.0,4267.0,5.0,0,0,12.0,3.0,1.0,80.0,2.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0
35.0,2,195.0,2,1.0,3.0,3,1.0,620.0,1.0,0,80.0,3.0,2.0,7,3.0,2,4859.0,6698.0,1.0,0,0,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,0
34.0,2,258.0,2,21.0,4.0,1,1.0,621.0,4.0,1,74.0,4.0,2.0,7,4.0,2,5337.0,19921.0,1.0,0,0,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,5.0,7.0,0
26.0,2,471.0,1,24.0,3.0,5,1.0,622.0,3.0,1,66.0,1.0,1.0,2,4.0,2,2340.0,23213.0,1.0,0,1,18.0,3.0,2.0,80.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1
37.0,2,799.0,1,1.0,3.0,5,1.0,623.0,2.0,0,59.0,3.0,3.0,4,4.0,2,7491.0,23848.0,4.0,0,0,17.0,3.0,4.0,80.0,0.0,12.0,3.0,4.0,6.0,5.0,1.0,2.0,0
46.0,1,1034.0,1,18.0,1.0,3,1.0,624.0,1.0,0,86.0,3.0,3.0,0,3.0,1,10527.0,8984.0,5.0,0,0,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0,0
41.0,2,1276.0,2,2.0,5.0,1,1.0,625.0,2.0,0,91.0,3.0,4.0,3,1.0,1,16595.0,5626.0,7.0,0,0,16.0,3.0,2.0,80.0,1.0,22.0,2.0,3.0,18.0,16.0,11.0,8.0,0
37.0,0,142.0,2,9.0,4.0,3,1.0,626.0,1.0,1,69.0,3.0,3.0,7,2.0,0,8834.0,24666.0,1.0,0,0,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0,0
52.0,2,956.0,1,6.0,2.0,5,1.0,630.0,4.0,1,78.0,3.0,2.0,6,1.0,0,5577.0,22087.0,3.0,0,1,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0,0
32.0,0,1474.0,2,11.0,4.0,4,1.0,631.0,4.0,1,60.0,4.0,2.0,7,3.0,1,4707.0,23914.0,8.0,0,0,12.0,3.0,4.0,80.0,0.0,6.0,2.0,3.0,4.0,2.0,1.0,2.0,1
24.0,1,535.0,2,24.0,3.0,3,1.0,632.0,4.0,1,38.0,3.0,1.0,8,4.0,1,2400.0,5530.0,0.0,0,0,13.0,3.0,3.0,80.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0
38.0,2,1495.0,1,10.0,3.0,3,1.0,634.0,3.0,0,76.0,3.0,2.0,0,3.0,1,9824.0,22174.0,3.0,0,0,19.0,3.0,3.0,80.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,0
37.0,2,446.0,1,1.0,4.0,1,1.0,635.0,2.0,0,65.0,3.0,2.0,4,2.0,1,6447.0,15701.0,6.0,0,0,12.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,6.0,5.0,4.0,3.0,0
49.0,2,1245.0,1,18.0,4.0,1,1.0,638.0,4.0,1,58.0,2.0,5.0,5,3.0,0,19502.0,2125.0,1.0,0,1,17.0,3.0,3.0,80.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0,0
24.0,2,691.0,1,23.0,3.0,3,1.0,639.0,2.0,1,89.0,4.0,1.0,6,4.0,1,2725.0,21630.0,1.0,0,1,11.0,3.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0,0
26.0,2,703.0,2,28.0,2.0,2,1.0,641.0,1.0,1,66.0,3.0,2.0,7,2.0,1,6272.0,7428.0,1.0,0,0,20.0,4.0,4.0,80.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0,0
24.0,2,823.0,1,17.0,2.0,4,1.0,643.0,4.0,1,94.0,2.0,1.0,2,2.0,1,2127.0,9100.0,1.0,0,0,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0
50.0,1,1246.0,0,3.0,3.0,3,1.0,644.0,1.0,1,99.0,3.0,5.0,3,2.0,1,18200.0,7999.0,1.0,0,0,11.0,3.0,3.0,80.0,1.0,32.0,2.0,3.0,32.0,5.0,10.0,7.0,0
25.0,2,622.0,2,13.0,1.0,3,1.0,645.0,2.0,1,40.0,3.0,1.0,8,3.0,1,2096.0,26376.0,1.0,0,0,11.0,3.0,3.0,80.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,0
24.0,1,1287.0,1,7.0,3.0,1,1.0,647.0,1.0,0,55.0,3.0,1.0,2,3.0,1,2886.0,14168.0,1.0,0,1,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0,1
30.0,1,448.0,2,12.0,4.0,1,1.0,648.0,2.0,1,74.0,2.0,1.0,8,1.0,1,2033.0,14470.0,1.0,0,0,18.0,3.0,3.0,80.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1
34.0,2,254.0,1,1.0,2.0,1,1.0,649.0,2.0,1,83.0,2.0,1.0,6,4.0,1,3622.0,22794.0,1.0,0,1,13.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0,0
31.0,2,1365.0,2,13.0,4.0,3,1.0,650.0,2.0,1,46.0,3.0,2.0,7,1.0,0,4233.0,11512.0,2.0,0,0,17.0,3.0,3.0,80.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,1
35.0,2,538.0,1,25.0,2.0,4,1.0,652.0,1.0,1,54.0,2.0,2.0,2,4.0,2,3681.0,14004.0,4.0,0,0,14.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0,0
31.0,2,525.0,2,6.0,4.0,3,1.0,653.0,1.0,1,66.0,4.0,2.0,7,4.0,0,5460.0,6219.0,4.0,0,0,22.0,4.0,4.0,80.0,2.0,13.0,4.0,4.0,7.0,7.0,5.0,7.0,0
27.0,2,798.0,1,6.0,4.0,3,1.0,655.0,1.0,0,66.0,2.0,1.0,6,3.0,0,2187.0,5013.0,0.0,0,0,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,0
37.0,2,558.0,2,2.0,3.0,2,1.0,656.0,4.0,1,75.0,3.0,2.0,7,3.0,1,9602.0,3010.0,4.0,0,1,11.0,3.0,3.0,80.0,1.0,17.0,3.0,2.0,3.0,0.0,1.0,0.0,0
20.0,2,959.0,1,1.0,3.0,1,1.0,657.0,4.0,0,83.0,2.0,1.0,6,2.0,2,2836.0,11757.0,1.0,0,0,13.0,3.0,4.0,80.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0
42.0,2,622.0,1,2.0,4.0,1,1.0,659.0,3.0,0,81.0,3.0,2.0,0,4.0,1,4089.0,5718.0,1.0,0,0,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,0
43.0,2,782.0,1,6.0,4.0,4,1.0,661.0,2.0,1,50.0,2.0,4.0,5,4.0,0,16627.0,2671.0,4.0,0,1,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,0
38.0,2,362.0,1,1.0,1.0,1,1.0,662.0,3.0,0,43.0,3.0,1.0,6,1.0,2,2619.0,14561.0,3.0,0,0,17.0,3.0,4.0,80.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0
43.0,1,1001.0,1,9.0,5.0,3,1.0,663.0,4.0,1,72.0,3.0,2.0,2,3.0,0,5679.0,19627.0,3.0,0,1,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0,0
48.0,2,1236.0,1,1.0,4.0,1,1.0,664.0,4.0,0,40.0,2.0,4.0,3,1.0,1,15402.0,17997.0,7.0,0,0,11.0,3.0,1.0,80.0,1.0,21.0,3.0,1.0,3.0,2.0,0.0,2.0,0
44.0,2,1112.0,0,1.0,4.0,1,1.0,665.0,1.0,0,50.0,2.0,2.0,1,3.0,2,5985.0,26894.0,4.0,0,0,11.0,3.0,2.0,80.0,0.0,10.0,1.0,4.0,2.0,2.0,0.0,2.0,0
34.0,2,204.0,2,14.0,3.0,5,1.0,666.0,3.0,0,31.0,3.0,1.0,8,3.0,0,2579.0,2912.0,1.0,0,1,18.0,3.0,4.0,80.0,2.0,8.0,3.0,3.0,8.0,2.0,0.0,6.0,0
27.0,2,1420.0,2,2.0,1.0,2,1.0,667.0,3.0,1,85.0,3.0,1.0,8,1.0,0,3041.0,16346.0,0.0,0,0,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,1
21.0,2,1343.0,2,22.0,1.0,5,1.0,669.0,3.0,1,49.0,3.0,1.0,8,3.0,2,3447.0,24444.0,1.0,0,0,11.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,0
44.0,2,1315.0,1,3.0,4.0,4,1.0,671.0,4.0,1,35.0,3.0,5.0,3,4.0,1,19513.0,9358.0,4.0,0,1,12.0,3.0,1.0,80.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0,1.0,0
22.0,2,604.0,1,6.0,1.0,3,1.0,675.0,1.0,1,69.0,3.0,1.0,6,3.0,1,2773.0,12145.0,0.0,0,0,20.0,4.0,4.0,80.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0
33.0,2,1216.0,2,8.0,4.0,2,1.0,677.0,3.0,1,39.0,3.0,2.0,7,3.0,0,7104.0,20431.0,0.0,0,0,12.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0,0
32.0,2,646.0,1,9.0,4.0,1,1.0,679.0,1.0,0,92.0,3.0,2.0,6,4.0,1,6322.0,18089.0,1.0,0,1,12.0,3.0,4.0,80.0,1.0,6.0,2.0,2.0,6.0,4.0,0.0,5.0,0
30.0,1,160.0,1,3.0,3.0,3,1.0,680.0,3.0,0,71.0,3.0,1.0,6,3.0,0,2083.0,22653.0,1.0,0,0,20.0,4.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0
53.0,2,238.0,2,1.0,1.0,3,1.0,682.0,4.0,0,34.0,3.0,2.0,7,1.0,2,8381.0,7507.0,7.0,0,0,20.0,4.0,4.0,80.0,0.0,18.0,2.0,4.0,14.0,7.0,8.0,10.0,0
34.0,2,1397.0,1,1.0,5.0,1,1.0,683.0,2.0,1,42.0,3.0,1.0,6,4.0,1,2691.0,7660.0,1.0,0,0,12.0,3.0,4.0,80.0,1.0,10.0,4.0,2.0,10.0,9.0,8.0,8.0,0
45.0,1,306.0,2,26.0,4.0,1,1.0,684.0,1.0,0,100.0,3.0,2.0,7,1.0,1,4286.0,5630.0,2.0,0,0,14.0,3.0,4.0,80.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,1
26.0,2,991.0,1,6.0,3.0,1,1.0,686.0,3.0,0,71.0,3.0,1.0,2,4.0,1,2659.0,17759.0,1.0,0,1,13.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,0
37.0,2,482.0,1,3.0,3.0,4,1.0,689.0,3.0,1,36.0,3.0,3.0,4,3.0,1,9434.0,9606.0,1.0,0,0,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7.0,8.0,0
29.0,2,1176.0,2,3.0,2.0,3,1.0,690.0,2.0,0,62.0,3.0,2.0,7,3.0,1,5561.0,3487.0,1.0,0,0,14.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,6.0,0.0,1.0,2.0,0
35.0,2,1017.0,1,6.0,4.0,1,1.0,691.0,2.0,1,82.0,1.0,2.0,6,4.0,2,6646.0,19368.0,1.0,0,0,13.0,3.0,2.0,80.0,0.0,17.0,3.0,3.0,17.0,11.0,11.0,8.0,0
33.0,1,1296.0,1,6.0,3.0,1,1.0,692.0,3.0,1,30.0,3.0,2.0,0,4.0,0,7725.0,5335.0,3.0,0,0,23.0,4.0,3.0,80.0,1.0,15.0,2.0,1.0,13.0,11.0,4.0,7.0,0
54.0,2,397.0,0,19.0,4.0,3,1.0,698.0,3.0,1,88.0,3.0,3.0,1,2.0,1,10725.0,6729.0,2.0,0,0,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0,0
36.0,2,913.0,1,9.0,2.0,3,1.0,699.0,2.0,1,48.0,2.0,2.0,4,2.0,0,8847.0,13934.0,2.0,0,1,11.0,3.0,3.0,80.0,1.0,13.0,2.0,3.0,3.0,2.0,0.0,2.0,0
27.0,2,1115.0,1,3.0,4.0,3,1.0,700.0,1.0,1,54.0,2.0,1.0,6,4.0,2,2045.0,15174.0,0.0,0,0,13.0,3.0,4.0,80.0,0.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0,0
20.0,2,1362.0,1,10.0,1.0,3,1.0,701.0,4.0,1,32.0,3.0,1.0,6,3.0,2,1009.0,26999.0,1.0,0,1,11.0,3.0,4.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,1
33.0,1,1076.0,1,3.0,3.0,1,1.0,702.0,1.0,1,70.0,3.0,1.0,6,1.0,2,3348.0,3164.0,1.0,0,1,11.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,10.0,8.0,9.0,7.0,1
35.0,0,727.0,1,3.0,3.0,1,1.0,704.0,3.0,1,41.0,2.0,1.0,2,3.0,1,1281.0,16900.0,1.0,0,0,18.0,3.0,3.0,80.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
23.0,2,885.0,1,4.0,3.0,3,1.0,705.0,1.0,1,58.0,4.0,1.0,6,1.0,1,2819.0,8544.0,2.0,0,0,16.0,3.0,1.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0,0
25.0,2,810.0,2,8.0,3.0,1,1.0,707.0,4.0,1,57.0,4.0,2.0,7,2.0,1,4851.0,15678.0,0.0,0,0,22.0,4.0,3.0,80.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,0
38.0,2,243.0,2,7.0,4.0,2,1.0,709.0,4.0,0,46.0,2.0,2.0,7,4.0,2,4028.0,7791.0,0.0,0,0,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,5.0,0
29.0,1,806.0,1,1.0,4.0,1,1.0,710.0,2.0,1,76.0,1.0,1.0,6,4.0,0,2720.0,18959.0,1.0,0,0,18.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,10.0,7.0,2.0,8.0,0
48.0,2,817.0,2,2.0,1.0,2,1.0,712.0,2.0,1,56.0,4.0,2.0,7,2.0,1,8120.0,18597.0,3.0,0,0,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,0
27.0,1,1410.0,2,3.0,1.0,3,1.0,714.0,4.0,0,71.0,4.0,2.0,7,4.0,0,4647.0,16673.0,1.0,0,1,20.0,4.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,0.0,4.0,0
37.0,2,1225.0,1,10.0,2.0,1,1.0,715.0,4.0,1,80.0,4.0,1.0,6,4.0,2,4680.0,15232.0,3.0,0,0,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0
50.0,2,1207.0,1,28.0,1.0,3,1.0,716.0,4.0,1,74.0,4.0,1.0,2,3.0,1,3221.0,3297.0,1.0,0,1,11.0,3.0,3.0,80.0,3.0,20.0,3.0,3.0,20.0,8.0,3.0,8.0,0
34.0,2,1442.0,1,9.0,3.0,3,1.0,717.0,4.0,0,46.0,2.0,3.0,0,2.0,2,8621.0,17654.0,1.0,0,0,14.0,3.0,2.0,80.0,0.0,9.0,3.0,4.0,8.0,7.0,7.0,7.0,0
24.0,2,693.0,2,3.0,2.0,1,1.0,720.0,1.0,0,65.0,3.0,2.0,7,3.0,2,4577.0,24785.0,9.0,0,0,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,1
39.0,2,408.0,1,2.0,4.0,5,1.0,721.0,4.0,0,80.0,2.0,2.0,0,3.0,2,4553.0,20978.0,1.0,0,0,11.0,3.0,1.0,80.0,0.0,20.0,4.0,3.0,20.0,7.0,11.0,10.0,0
32.0,2,929.0,2,10.0,3.0,2,1.0,722.0,4.0,1,55.0,3.0,2.0,7,4.0,2,5396.0,21703.0,1.0,0,0,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,7.0,0.0,8.0,0
50.0,1,562.0,2,8.0,2.0,5,1.0,723.0,2.0,1,50.0,3.0,2.0,7,3.0,1,6796.0,23452.0,3.0,0,1,14.0,3.0,1.0,80.0,1.0,18.0,4.0,3.0,4.0,3.0,1.0,3.0,1
38.0,2,827.0,1,1.0,4.0,1,1.0,724.0,2.0,0,33.0,4.0,2.0,0,4.0,2,7625.0,19383.0,0.0,0,0,13.0,3.0,3.0,80.0,0.0,10.0,4.0,2.0,9.0,7.0,1.0,8.0,0
27.0,2,608.0,1,1.0,2.0,1,1.0,725.0,3.0,0,68.0,3.0,3.0,4,1.0,1,7412.0,6009.0,1.0,0,0,11.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,7.0,0
32.0,2,1018.0,1,3.0,2.0,1,1.0,727.0,3.0,0,39.0,3.0,3.0,5,4.0,2,11159.0,19373.0,3.0,0,0,15.0,3.0,4.0,80.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0,0
47.0,2,703.0,2,14.0,4.0,2,1.0,728.0,4.0,1,42.0,3.0,2.0,7,1.0,2,4960.0,11825.0,2.0,0,0,12.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,7.0,7.0,1.0,7.0,0
40.0,1,580.0,2,5.0,4.0,1,1.0,729.0,4.0,1,48.0,2.0,3.0,7,1.0,1,10475.0,23772.0,5.0,0,1,21.0,4.0,3.0,80.0,1.0,20.0,2.0,3.0,18.0,13.0,1.0,12.0,0
53.0,2,970.0,1,7.0,3.0,1,1.0,730.0,3.0,1,59.0,4.0,4.0,5,3.0,1,14814.0,13514.0,3.0,0,0,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0,0
41.0,2,427.0,0,10.0,4.0,0,1.0,731.0,2.0,1,73.0,2.0,5.0,3,4.0,0,19141.0,8861.0,3.0,0,0,15.0,3.0,2.0,80.0,3.0,23.0,2.0,2.0,21.0,6.0,12.0,6.0,0
60.0,2,1179.0,2,16.0,4.0,2,1.0,732.0,1.0,1,84.0,3.0,2.0,7,1.0,2,5405.0,11924.0,8.0,0,0,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2.0,2.0,2.0,2.0,0
27.0,1,294.0,1,10.0,2.0,1,1.0,733.0,4.0,1,32.0,3.0,3.0,4,1.0,0,8793.0,4809.0,1.0,0,0,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,7.0,0
41.0,2,314.0,0,1.0,3.0,0,1.0,734.0,4.0,1,59.0,2.0,5.0,3,3.0,1,19189.0,19562.0,1.0,0,0,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0,0
50.0,2,316.0,2,8.0,4.0,2,1.0,738.0,4.0,1,54.0,3.0,1.0,8,2.0,1,3875.0,9983.0,7.0,0,0,15.0,3.0,4.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0
28.0,2,654.0,1,1.0,2.0,1,1.0,741.0,1.0,0,67.0,1.0,1.0,6,2.0,2,2216.0,3872.0,7.0,0,1,13.0,3.0,4.0,80.0,0.0,10.0,4.0,3.0,7.0,7.0,3.0,7.0,1
36.0,0,427.0,1,8.0,3.0,1,1.0,742.0,1.0,0,63.0,4.0,3.0,5,1.0,1,11713.0,20335.0,9.0,0,0,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,0
38.0,2,168.0,1,1.0,3.0,1,1.0,743.0,3.0,0,81.0,3.0,3.0,4,3.0,2,7861.0,15397.0,4.0,0,1,14.0,3.0,4.0,80.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,0
44.0,0,381.0,1,24.0,3.0,3,1.0,744.0,1.0,1,49.0,1.0,1.0,2,3.0,2,3708.0,2104.0,2.0,0,0,14.0,3.0,3.0,80.0,0.0,9.0,5.0,3.0,5.0,2.0,1.0,4.0,0
47.0,1,217.0,2,3.0,3.0,3,1.0,746.0,4.0,0,49.0,3.0,4.0,7,3.0,0,13770.0,10225.0,9.0,0,1,12.0,3.0,4.0,80.0,2.0,28.0,2.0,2.0,22.0,2.0,11.0,13.0,0
30.0,2,501.0,2,27.0,5.0,2,1.0,747.0,3.0,1,99.0,3.0,2.0,7,4.0,0,5304.0,25275.0,7.0,0,0,23.0,4.0,4.0,80.0,1.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,0
29.0,2,1396.0,2,10.0,3.0,1,1.0,749.0,3.0,1,99.0,3.0,1.0,8,3.0,2,2642.0,2755.0,1.0,0,0,11.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0
42.0,1,933.0,1,19.0,3.0,3,1.0,752.0,3.0,1,57.0,4.0,1.0,6,3.0,0,2759.0,20366.0,6.0,0,1,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,1
43.0,1,775.0,2,15.0,3.0,1,1.0,754.0,4.0,1,47.0,2.0,2.0,7,4.0,1,6804.0,23683.0,3.0,0,0,18.0,3.0,3.0,80.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0,0
34.0,2,970.0,1,8.0,2.0,3,1.0,757.0,2.0,0,96.0,3.0,2.0,0,3.0,2,6142.0,7360.0,3.0,0,0,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,5.0,1.0,4.0,3.0,0
